0;0
0,1;0,009983342
0,2;0,039733866
0,3;0,088656062
0,4;0,155767337
0,5;0,239712769
0,6;0,338785484
0,7;0,450952381
0,8;0,573884873
0,9;0,704994219
1;0,841470985
1,1;0,980328096
1,2;1,118446903
1,3;1,252625641
1,4;1,379629622
1,5;1,49624248
1,6;1,599317765
1,7;1,685830178
1,8;1,752925736
1,9;1,797970167
2;1,818594854
2,1;1,81273967
2,2;1,778692088
2,3;1,715121988
2,4;1,621111633
2,5;1,49618036
2,6;1,340303567
2,7;1,153925677
2,8;0,93796682
2,9;0,693823055
3;0,423360024
3,1;0,128900054
3,2;-0,186797259
3,3;-0,520560791
3,4;-0,868839747
3,5;-1,227741297
3,6;-1,593073596
3,7;-1,960393721
3,8;-2,325059986
3,9;-2,682288021
4;-3,027209981
4,1;-3,354936155
4,2;-3,660618244
4,3;-3,939513528
4,4;-4,187049125
4,5;-4,398885529
4,6;-4,570978617
4,7;-4,699639311
4,8;-4,781590122
4,9;-4,814017802
5;-4,794621373
5,1;-4,72165488
5,2;-4,59396421
5,3;-4,411017444
5,4;-4,172928233
5,5;-3,880471791
5,6;-3,535093172
5,7;-3,138907593
5,8;-2,694692641
5,9;-2,205872322
6;-1,676492989
6,1;-1,111191276
6,2;-0,515154297
6,3;0,105927573
6,4;0,745914911
6,5;1,398279923
6,6;2,056172999
6,7;2,712494468
6,8;3,359970788
6,9;3,991234374
7;4,598906191
7,1;5,175680185
7,2;5,71440862
7,3;6,208187331
7,4;6,650439909
7,5;7,034999826
7,6;7,356189507
7,7;7,608895401
7,8;7,788638094
7,9;7,891636601
8;7,914865973
8,1;7,856107468
8,2;7,713990565
8,3;7,48802622
8,4;7,178630828
8,5;6,787140457
8,6;6,315815042
8,7;5,767832302
8,8;5,147271297
8,9;4,459085622
9;3,709066367
9,1;2,903795097
9,2;2,05058721
9,3;1,157426139
9,4;0,232888999
9,5;-0,713935644
9,6;-1,6735371
9,7;-2,636078076
9,8;-3,591495467
9,9;-4,529605348
10;-5,440211109
10,1;-6,313213554
10,2;-7,138721813
10,3;-7,907163841
10,4;-8,609395278
10,5;-9,23680548
10,6;-9,781419469
10,7;-10,23599467
10,8;-10,59411128
10,9;-10,85025516
11;-10,99989227
11,1;-11,03953373
11,2;-10,96679057
11,3;-10,78041752
11,4;-10,48034519
11,5;-10,06770001
11,6;-9,544811702
11,7;-8,915207932
11,8;-8,183596
11,9;-7,355831636
12;-6,438875016
12,1;-5,440734321
12,2;-4,370397243
12,3;-3,237751034
12,4;-2,053491776
12,5;-0,829023717
12,6;0,423650395
12,7;1,692046926
12,8;2,963325761
12,9;4,224420265
13;5,462171479
13,1;6,663465183
13,2;7,815370394
13,3;8,905277837
13,4;9,921036925
13,5;10,85108976
13,6;11,68460068
13,7;12,41157997
13,8;13,02300024
13,9;13,51090427
14;13,86850298
14,1;14,09026238
14,2;14,17197847
14,3;14,11083909
14,4;13,90547198
14,5;13,55597831
14,6;13,06395111
14,7;12,43247842
14,8;11,6661306
14,9;10,77093211
15;9,754317602
15,1;8,625072732
15,2;7,393260071
15,3;6,070130769
15,4;4,668022694
15,5;3,20024597
15,6;1,680956976
15,7;0,125021985
15,8;-1,452128234
15,9;-3,034651444
16;-4,606453067
16,1;-6,151349817
16,2;-7,65323618
16,3;-9,096252022
16,4;-10,46494959
16,5;-11,74445815
16,6;-12,9206445
16,7;-13,98026769
16,8;-14,91112616
16,9;-15,70219582
17;-16,34375736
17,1;-16,82751159
17,2;-17,14668114
17,3;-17,29609766
17,4;-17,27227322
17,5;-17,0734551
17,6;-16,69966316
17,7;-16,15270936
17,8;-15,43619879
17,9;-14,5555123
18;-13,51777044
18,1;-12,33177916
18,2;-11,00795737
18,3;-9,55824719
18,4;-7,996007446
18,5;-6,335891442
18,6;-4,593710108
18,7;-2,786281783
18,8;-0,931270049
18,9;0,9529888
19;2,847666984
19,1;4,733633372
19,2;6,591646633
19,3;8,402551455
19,4;10,14747584
19,5;11,80802746
19,6;13,36648695
19,7;14,80599628
19,8;16,11074
19,9;17,2661176
20;18,25890501
20,1;19,07740353
20,2;19,71157446
20,3;20,15315804
20,4;20,39577516
20,5;20,43501078
20,6;20,26847791
20,7;19,8958614
20,8;19,31894087
20,9;18,54159235
21;17,56976841
21,1;16,41145681
21,2;15,07661793
21,3;13,5771013
21,4;11,92654215
21,5;10,14023857
21,6;8,23501062
21,7;6,229042534
21,8;4,141709532
21,9;1,993390915
22;-0,194728804
22,1;-2,400868759
22,2;-4,602868537
22,3;-6,778410776
22,4;-8,905247302
22,5;-10,96142653
22,6;-12,92551981
22,7;-14,77684434
22,8;-16,49568044
22,9;-18,06348075
23;-19,4630693
23,1;-20,6788282
23,2;-21,69687003
23,3;-22,50519399
23,4;-23,09382406
23,5;-23,45492766
23,6;-23,58291341
23,7;-23,47450685
23,8;-23,12880301
23,9;-22,54729541
24;-21,73388069
24,1;-20,69483876
24,2;-19,43878859
24,3;-17,97661962
24,4;-16,32139962
24,5;-14,48825948
24,6;-12,49425612
24,7;-10,35821463
24,8;-8,100551127
24,9;-5,743078078
25;-3,308793752
25,1;-0,821658021
25,2;1,693643428
25,3;4,211944089
25,4;6,707848443
25,5;9,155988028
25,6;11,53127921
25,7;13,80918005
25,8;15,96594357
25,9;17,97886491
26;19,82651971
26,1;21,48899132
26,2;22,94808429
26,3;24,18752205
26,4;25,19312649
26,5;25,95297754
26,6;26,45755099
26,7;26,69983293
26,8;26,67540961
26,9;26,38253136
27;25,82215007
27,1;24,99792934
27,2;23,91622728
27,3;22,58605169
27,4;21,01898806
27,5;19,22910087
27,6;17,23280894
27,7;15,04873604
27,8;12,69753803
27,9;10,20170811
28;7,585362073
28,1;4,874005562
28,2;2,094285565
28,3;-0,726271386
28,4;-3,559531781
28,5;-6,377035745
28,6;-9,15028291
28,7;-11,85102066
28,8;-14,45153187
28,9;-16,92491913
29;-19,24538264
29,1;-21,38848889
29,2;-23,33142718
29,3;-25,05325158
29,4;-26,53510548
29,5;-27,76042655
29,6;-28,71512972
29,7;-29,38776637
29,8;-29,76965779
29,9;-29,85500142
30;-29,64094872
30,1;-29,12765358
30,2;-28,31829056
30,3;-27,21904275
30,4;-25,83905899
30,5;-24,1903808
30,6;-22,2878395
30,7;-20,14892441
30,8;-17,79362337
30,9;-15,24423674
31;-12,52516701
31,1;-9,662685566
31,2;-6,684679257
31,3;-3,62037882
31,4;-0,500072086
31,5;2,645195354
31,6;5,783929036
31,7;8,884500982
31,8;11,91546838
31,9;14,8458924
32;17,6456538
32,1;20,28576234
32,2;22,73865652
32,3;24,97849083
32,4;26,98140732
32,5;28,72578877
32,6;30,19249067
32,7;31,36504974
32,8;32,22986638
32,9;32,77635946
33;32,99709138
33,1;32,88786219
33,2;32,44777141
33,3;31,679247
33,4;30,58804074
33,5;29,18319001
33,6;27,47694615
33,7;25,4846699
33,8;23,22469474
33,9;20,71815946
34;17,98881133
34,1;15,06278181
34,2;11,96833682
34,3;8,735604017
34,4;5,39627967
34,5;1,983317995
34,6;-1,469394001
34,7;-4,927372968
34,8;-8,355883609
34,9;-11,72028759
35;-14,98639343
35,1;-18,12080392
35,2;-21,09125741
35,3;-23,86695959
35,4;-26,41890232
35,5;-28,7201662
35,6;-30,74620375
35,7;-32,47510018
35,8;-33,8878091
35,9;-34,96836046
36;-35,70403872
36,1;-36,08552905
36,2;-36,10702998
36,3;-35,76633133
36,4;-35,06485617
36,5;-34,00766641
36,6;-32,60343167
36,7;-30,86436162
36,8;-28,8061021
36,9;-26,44759615
37;-23,81091093
37,1;-20,92103218
37,2;-17,80562817
37,3;-14,4947853
37,4;-11,0207179
37,5;-7,417454986
37,6;-3,720507124
37,7;0,033483512
37,8;3,807106266
37,9;7,562554829
38;11,26200599
38,1;14,86800057
38,2;18,34382261
38,3;21,65387315
38,4;24,76403455
38,5;27,64202182
38,6;30,25771735
38,7;32,58348536
38,8;34,59446307
38,9;36,26882535
39;37,58802007
39,1;38,53697168
39,2;39,10425082
39,3;39,28220791
39,4;39,06706942
39,5;38,4589955
39,6;37,46209827
39,7;36,08442034
39,8;34,33787362
39,9;32,23813881
40;29,80452642
40,1;27,05980052
40,2;24,02996675
40,3;20,74402671
40,4;17,23370086
40,5;13,53312266
40,6;9,678506993
40,7;5,707795832
40,8;1,6602849
40,9;-2,423765195
41;-6,503529421
41,1;-10,53802642
41,2;-14,48653016
41,3;-18,30898098
41,4;-21,96639196
41,5;-25,42124635
41,6;-28,63788219
41,7;-31,58286004
41,8;-34,22531006
41,9;-36,53725491
42;-38,49390501
42,1;-40,07392312
42,2;-41,25965537
42,3;-42,03732634
42,4;-42,39719593
42,5;-42,33367638
42,6;-41,84540801
42,7;-40,93529269
42,8;-39,61048467
42,9;-37,88233839
43;-35,76631393
43,1;-33,28184051
43,2;-30,45213954
43,3;-27,30400855
43,4;-23,86756828
43,5;-20,17597495
43,6;-16,26510082
43,7;-12,17318589
43,8;-7,940464151
43,9;-3,608768085
44;0,778884705
44,1;5,178718691
44,2;9,546637166
44,3;13,83866419
44,4;18,01138732
44,5;22,02239663
44,6;25,83071565
44,7;29,39721976
44,8;32,68503784
44,9;35,65993301
45;38,2906586
45,1;40,54928553
45,2;42,41149779
45,3;43,85685291
45,4;44,86900451
45,5;45,43588469
45,6;45,54984414
45,7;45,20774837
45,8;44,41102903
45,9;43,1656894
46;41,48226399
46,1;39,37573235
46,2;36,86538779
46,3;33,97466213
46,4;30,73090806
46,5;27,16514118
46,6;23,31174398
46,7;19,20813479
46,8;14,89440472
46,9;10,41292617
47;5,807936769
47,1;1,125102734
47,2;-3,588933942
47,3;-8,287020056
47,4;-12,92196286
47,5;-17,44700408
47,6;-21,81629163
47,7;-25,98534409
47,8;-29,91150339
47,9;-33,55437111
48;-36,87622374
48,1;-39,8424029
48,2;-42,42167624
48,3;-44,58656551
48,4;-46,31363812
48,5;-47,58375927
48,6;-48,38230196
48,7;-48,69931243
48,8;-48,52962936
48,9;-47,87295539
49;-46,73387999
49,1;-45,12185326
49,2;-43,05111089
49,3;-40,54055053
49,4;-37,61356094
49,5;-34,29780523
49,6;-30,62496025
49,7;-26,63041462
49,8;-22,35292821
49,9;-17,8342564
50;-13,11874269
